geo type,geography,year,category,value
county,Caledonia,2022-09,Unknown,*
county,Caledonia,2022-09,Unreported,30
county,Chittenden,2022-09,Hispanic,*
county,Chittenden,2022-09,Native American,0
county,Chittenden,2022-09,Non Hispanic,1261
county,Chittenden,2022-09,Unknown,*
county,Chittenden,2022-09,Unreported,90
county,Essex,2022-09,Hispanic,0
county,Essex,2022-09,Native American,0
county,Essex,2022-09,Non Hispanic,*
county,Essex,2022-09,Unknown,0
county,Essex,2022-09,Unreported,0
county,Franklin,2022-09,Hispanic,*
county,Franklin,2022-09,Native American,0
county,Franklin,2022-09,Non Hispanic,530
county,Franklin,2022-09,Unknown,*
county,Franklin,2022-09,Unreported,36
county,Grand Isle,2022-09,Hispanic,0
county,Grand Isle,2022-09,Native American,0
county,Grand Isle,2022-09,Non Hispanic,*
county,Grand Isle,2022-09,Unknown,0
county,Grand Isle,2022-09,Unreported,*
county,Lamoille,2022-09,Hispanic,*
county,Lamoille,2022-09,Native American,0
county,Lamoille,2022-09,Non Hispanic,312
county,Lamoille,2022-09,Unknown,0
county,Lamoille,2022-09,Unreported,*
county,Orange,2022-09,Hispanic,*
county,Orange,2022-09,Native American,0
county,Orange,2022-09,Non Hispanic,178
county,Orange,2022-09,Unknown,0
county,Orange,2022-09,Unreported,*
county,Orleans,2022-09,Hispanic,*
county,Orleans,2022-09,Native American,0
county,Orleans,2022-09,Non Hispanic,376
county,Orleans,2022-09,Unknown,*
county,Orleans,2022-09,Unreported,18
county,Rutland,2022-09,Hispanic,22
county,Rutland,2022-09,Native American,0
county,Rutland,2022-09,Non Hispanic,798
county,Rutland,2022-09,Unknown,*
county,Rutland,2022-09,Unreported,*
county,Washington,2022-09,Hispanic,*
county,Washington,2022-09,Native American,0
county,Washington,2022-09,Non Hispanic,325
county,Washington,2022-09,Unknown,0
county,Washington,2022-09,Unreported,*
county,Windham,2022-09,Hispanic,*
county,Windham,2022-09,Native American,0
county,Windham,2022-09,Non Hispanic,340
county,Windham,2022-09,Unknown,*
county,Windham,2022-09,Unreported,62
county,Windsor,2022-09,Hispanic,22
county,Windsor,2022-09,Native American,0
county,Windsor,2022-09,Non Hispanic,495
county,Windsor,2022-09,Unknown,*
